Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"M Mallen‐Cooper, WK Cornwell","Tissue chemistry of biocrust species along an aridity gradient and comparison to vascular plant leaves",2021,"Functional Ecology","Wiley Online Library","https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/1365-2435.13903","https://scholar.google.com/scholar?cites=4067184045249334327&as_sdt=2005&sciodt=2007&hl=en",1,"2024-07-18 08:50:14","","10.1111/1365-2435.13903","","",,,,,7,2.33,4,2,3,"… The C, N and P tissue chemistry of biocrust species and vascular plant … biocrusts could be considered as a single layer of leaf area spread out across the ground and added to Leaf Area …","https://besjournals.onlinelibrary.wiley.com/doi/pdf/10.1111/1365-2435.13903","https://scholar.google.com/scholar?q=related:Nww5HVeKcTgJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
30,"WW Zhuang, M Serpe, YM Zhang","The effect of lichen‐dominated biological soil crusts on growth and physiological characteristics of three plant species in a temperate desert of northwest China",2015,"Plant Biology","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/plb.12359","https://scholar.google.com/scholar?cites=17098966601390185238&as_sdt=2005&sciodt=2007&hl=en",2,"2024-07-18 08:50:14","","10.1111/plb.12359","","",,,,,30,3.33,10,3,9,"… The influence of biocrusts on plant biomass, leaf area, leaf relative water content, photosynthesis, maximum quantum efficiency of PSII (F v /F m ), chlorophyll, osmotic solutes (soluble …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=449dd170f9e2123b080299f045e89c71fd564984","https://scholar.google.com/scholar?q=related:Flshnoe7S-0J:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
76,"B Xiao, K Hu","Moss-dominated biocrusts decrease soil moisture and result in the degradation of artificially planted shrubs under semiarid climate",2017,"Geoderma","Elsevier","https://www.sciencedirect.com/science/article/pii/S0016706116309041","https://scholar.google.com/scholar?cites=13260335000249096929&as_sdt=2005&sciodt=2007&hl=en",3,"2024-07-18 08:50:14","","","","",,,,,76,10.86,38,2,7,"… ordosica with biocrusts had 24.4% lower biomass and 18.9% lower leaf area index than those without biocrusts, suggesting negative effects of biocrusts on these shrubs. Moreover, the …","http://skl.iswc.cas.cn/zhxw/xslw/201802/P020180228597014432967.pdf","https://scholar.google.com/scholar?q=related:4dqGLG0sBrgJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
59,"S Seitz, M Nebel, P Goebes, K Käppeler…","Bryophyte-dominated biological soil crusts mitigate soil erosion in an early successional Chinese subtropical forest",2017,"…","bg.copernicus.org","https://bg.copernicus.org/articles/14/5775/2017/","https://scholar.google.com/scholar?cites=7044011190799698996&as_sdt=2005&sciodt=2007&hl=en",4,"2024-07-18 08:50:14","","","","",,,,,59,8.43,12,5,7,"… Biocrust cover was still increasing after 6 years of tree growth. Within later-stage crusts, 25 … of biocrusts. Besides high crown cover and leaf area index, the development of biocrusts was …","https://bg.copernicus.org/preprints/bg-2017-99/bg-2017-99-manuscript-version4.pdf","https://scholar.google.com/scholar?q=related:NAx-ddtawWEJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
22,"C Gall, M Nebel, D Quandt, T Scholten, S Seitz","Pioneer biocrust communities prevent soil erosion in temperate forests after disturbances",2022,"Biogeosciences","bg.copernicus.org","https://bg.copernicus.org/articles/19/3225/2022/","https://scholar.google.com/scholar?cites=9709670220626591483&as_sdt=2005&sciodt=2007&hl=en",5,"2024-07-18 08:50:14","HTML","","","",,,,,22,11.00,4,5,2,"… ; the composition of a variety of individual functional traits, eg leaf area, leaf frequency, leaf area per shoot length, leaf area index, total surface area, shoot length, and shoot density; and …","https://bg.copernicus.org/articles/19/3225/2022/","https://scholar.google.com/scholar?q=related:-_6iIp-tv4YJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
38,"E Rodríguez‐Caballero, S Chamizo…","Runoff from biocrust: A vital resource for vegetation performance on Mediterranean steppes",2018,"…","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/eco.1977","https://scholar.google.com/scholar?cites=3183060333058587856&as_sdt=2005&sciodt=2007&hl=en",6,"2024-07-18 08:50:14","","10.1002/eco.1977","","",,,,,38,6.33,13,3,6,"… Then net photosynthesis (NEE) at canopy level was calculated by multiplying mean NEE L by total photosynthetically active leaf area, and differences between open and enclosed …","https://scholar.google.com/scholar?output=instlink&q=info:0PyXIoKALCwJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=216241663062799356&oi=lle","https://scholar.google.com/scholar?q=related:0PyXIoKALCwJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
38,"KM Whitney, ER Vivoni, MC Duniway…","Ecohydrological role of biological soil crusts across a gradient in levels of development",2017,"…","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/eco.1875","https://scholar.google.com/scholar?cites=2574354112782524988&as_sdt=2005&sciodt=2007&hl=en",7,"2024-07-18 08:50:14","","10.1002/eco.1875","","",,,,,38,5.43,10,4,7,"… Additional field measurements included species-specific leaf area index (m 2 … = θ c /n c , —, ranging from 0 for a dry biocrust to 1 for a saturated biocrust) are obtained as …","https://onlinelibrary.wiley.com/doi/am-pdf/10.1002/eco.1875","https://scholar.google.com/scholar?q=related:POJ3Em3xuSMJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
0,"Y Liu, R Jia, W Wang, Y Wan, Y Gao, H Zhan…","Vascular plant communities and biocrusts act as controlling factors in mitigating soil erosion on the Great Wall in a semi-humid area of Northwestern China",2024,"Science of The Total …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0048969724006521","",8,"2024-07-18 08:50:14","","","","",,,,,0,0.00,0,7,1,"… Overall, due to specific functional traits of plants, such as leaf area, root system characteristics, and plant height, the impact of vascular plants on soil erosion can be directly represented …","","https://scholar.google.com/scholar?q=related:FunVdJjp3PMJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
50,"P Hu, W Zhang, L Xiao, R Yang, D Xiao, J Zhao…","Moss-dominated biological soil crusts modulate soil nitrogen following vegetation restoration in a subtropical karst region",2019,"Geoderma","Elsevier","https://www.sciencedirect.com/science/article/pii/S0016706119304434","https://scholar.google.com/scholar?cites=6155722525122195399&as_sdt=2005&sciodt=2007&hl=en",9,"2024-07-18 08:50:14","","","","",,,,,50,10.00,7,7,5,"… We hypothesized that different vegetation restoration types would affect the intrinsic characteristic of biocrusts (eg, biocrust biomass, saturated water adsorption ratio (SWAR), and BNF), …","","https://scholar.google.com/scholar?q=related:x2_HrQWFbVUJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
0,"C Gall","On the influence of biological soil crusts and bryophytes on soil erosion and the soil water balance in temperate forests",2024,"","tobias-lib.ub.uni-tuebingen.de","https://tobias-lib.ub.uni-tuebingen.de/xmlui/handle/10900/149467","",10,"2024-07-18 08:50:14","","","","",,,,,0,0.00,0,1,1,"… This thesis investigated how biocrusts and bryophytes … that bryophyte-dominated biocrusts significantly affected soil … Furthermore, our results showed that leaf traits, eg, leaf area and …","https://tobias-lib.ub.uni-tuebingen.de/xmlui/bitstream/handle/10900/149467/Dissertation_Gall-Corinna.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:g3WsqheAEvAJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
80,"S Ferrenberg, AM Faist, A Howell, SC Reed","Biocrusts enhance soil fertility and Bromus tectorum growth, and interact with warming to influence germination",2018,"Plant and Soil","Springer","https://link.springer.com/article/10.1007/s11104-017-3525-1","https://scholar.google.com/scholar?cites=2329463827057764344&as_sdt=2005&sciodt=2007&hl=en",11,"2024-07-18 08:50:14","HTML","10.1007/s11104-017-3525-1","","",,,,,80,13.33,20,4,6,"… One leaf per plant was selected to be pressed and dried to measure specific leaf area [SLA, calculated as: leaf surface area (mm 2 ) / dry leaf mass (g)] with leaf surface areas …","https://link.springer.com/article/10.1007/s11104-017-3525-1","https://scholar.google.com/scholar?q=related:-GfmOALrUyAJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
34,"L Morillas, V Bellucco, ML Cascio, S Marras, D Spano…","Contribution of biological crust to soil CO2 efflux in a Mediterranean shrubland ecosystem",2017,"Geoderma","Elsevier","https://www.sciencedirect.com/science/article/pii/S0016706116307674","https://scholar.google.com/scholar?cites=6692273136243205606&as_sdt=2005&sciodt=2007&hl=en",12,"2024-07-18 08:50:14","","","","",,,,,34,4.86,6,6,7,"… Leaf Area … biocrust biomass, soil microflora and biocrust type are all shaped by the soil superficial moisture (Kidron et al., 2010). As biocrust respiration is highly dependent on biocrust …","https://iris.uniss.it/retrieve/e1dc1a2d-ba68-1507-e053-3a05fe0ac7a3/Morillas%20et%20al_Postprint.pdf","https://scholar.google.com/scholar?q=related:5mWq0fW631wJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
0,"D Qiu, AJ Antoninka, B Xiao","Greenness of moss biocrusts derived from RGB image is a reliable indicator to estimate biocrust carbon-fixation rates in drylands",2024,"Ecological Indicators","Elsevier","https://www.sciencedirect.com/science/article/pii/S1470160X24005867","",13,"2024-07-18 08:50:14","HTML","","","",,,,,0,0.00,0,3,1,"… Our study highlights the significance of moss biocrust greenness and their potential as indicators for moss biocrust photosynthetic carbon fixation rates and possibly other ecological …","https://www.sciencedirect.com/science/article/pii/S1470160X24005867","https://scholar.google.com/scholar?q=related:8Ye0bq58GuMJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
28,"X Zhou, X An, R De Philippis, C Ye, T Ke, Y Zhang…","The facilitative effects of shrub on induced biological soil crust development and soil properties",2019,"Applied Soil …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0929139318313106","https://scholar.google.com/scholar?cites=2227294918631529919&as_sdt=2005&sciodt=2007&hl=en",14,"2024-07-18 08:50:14","","","","",,,,,28,5.60,4,7,5,"… The height, coverage width and leaf area index of S. psammophila cluster are 2.8 ± 0.4 m, 1.0 ± 0.2 m and 1.9 ± 0.1, respectively, while the corresponding dimensions for A. ordosica …","","https://scholar.google.com/scholar?q=related:v50Qg-3w6B4J:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
4,"C Baxter, M Mallen‐Cooper, MB Lyons…","Measuring reflectance of tiny organisms: The promise of species level biocrust remote sensing",2021,"Methods in Ecology …","Wiley Online Library","https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/2041-210X.13690","https://scholar.google.com/scholar?cites=1638247421993369622&as_sdt=2005&sciodt=2007&hl=en",15,"2024-07-18 08:50:14","","10.1111/2041-210X.13690","","",,,,,4,1.33,1,4,3,"… to identify biocrust species and their trait variation. We collected biocrust specimens across an … to assess how well the spectra of biocrust specimens could distinguish their species and …","https://besjournals.onlinelibrary.wiley.com/doi/pdf/10.1111/2041-210X.13690","https://scholar.google.com/scholar?q=related:FkAdulk5vBYJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
24,"M Szyja, AGS Menezes, FDA Oliveira, I Leal…","Neglected but potent dry forest players: ecological role and ecosystem service provision of biological soil crusts in the human-modified Caatinga",2019,"Frontiers in Ecology …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fevo.2019.00482/full","https://scholar.google.com/scholar?cites=4295711566631021024&as_sdt=2005&sciodt=2007&hl=en",16,"2024-07-18 08:50:14","HTML","10.3389/fevo.2019.00482","","",,,,,24,4.80,5,5,5,"… Biological soil crusts (biocrusts) have been recognized as key ecological players in arid … biocrusts in seasonally dry tropical forests. Here we present a first baseline study on biocrust …","https://www.frontiersin.org/articles/10.3389/fevo.2019.00482/full","https://scholar.google.com/scholar?q=related:4CmUAulunTsJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22leaf+area%22&hl=en&as_sdt=2007"
